#proteinId	gotermId	goName	gotermType	goAcc
2	2930	nucleoside diphosphate kinase activity	molecular_function	GO:0004550
5624	2916	ribonuclease P activity	molecular_function	GO:0004526
5625	9964	transferase activity, transferring alkyl or aryl (other than methyl) groups	molecular_function	GO:0016765
5625	3708	binding	molecular_function	GO:0005488
5625	4927	transport	biological_process	GO:0006810
5625	9320	membrane	cellular_component	GO:0016020
5625	3724	calcium ion binding	molecular_function	GO:0005509
5625	3935	mitochondrial inner membrane	cellular_component	GO:0005743
5628	2290	catalytic activity	molecular_function	GO:0003824
5628	5830	metabolic process	biological_process	GO:0008152
5634	2175	nucleic acid binding	molecular_function	GO:0003676
5634	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
5634	4143	carbohydrate metabolic process	biological_process	GO:0005975
5634	2290	catalytic activity	molecular_function	GO:0003824
5634	18659	cation binding	molecular_function	GO:0043169
5641	3727	protein binding	molecular_function	GO:0005515
5641	5939	zinc ion binding	molecular_function	GO:0008270
5643	5830	metabolic process	biological_process	GO:0008152
5643	9710	oxidoreductase activity	molecular_function	GO:0016491
5643	2893	kynurenine 3-monooxygenase activity	molecular_function	GO:0004502
5647	2290	catalytic activity	molecular_function	GO:0003824
5647	5967	isoprenoid biosynthetic process	biological_process	GO:0008299
5647	3708	binding	molecular_function	GO:0005488
5647	5830	metabolic process	biological_process	GO:0008152
5647	13465	1-deoxy-D-xylulose-5-phosphate reductoisomerase activity	molecular_function	GO:0030604
5648	12037	small conjugating protein ligase activity	molecular_function	GO:0019787
5648	19152	post-translational protein modification	biological_process	GO:0043687
5648	24495	regulation of protein metabolic process	biological_process	GO:0051246
5648	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
5648	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
5648	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
5648	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
5648	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
5649	2830	phosphoinositide phospholipase C activity	molecular_function	GO:0004435
5653	4758	lipid metabolic process	biological_process	GO:0006629
5654	3827	intracellular	cellular_component	GO:0005622
5654	3087	phosphoprotein phosphatase activity	molecular_function	GO:0004721
5654	3838	nucleus	cellular_component	GO:0005634
5654	3089	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004723
5654	3090	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004724
5654	4132	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	GO:0005963
5654	6080	CTD phosphatase activity	molecular_function	GO:0008420
5654	6240	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	GO:0008597
5654	10186	myosin phosphatase activity	molecular_function	GO:0017018
5654	10187	myosin phosphatase regulator activity	molecular_function	GO:0017020
5654	10190	myosin phosphatase complex	cellular_component	GO:0017023
5655	4143	carbohydrate metabolic process	biological_process	GO:0005975
5657	2948	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity	molecular_function	GO:0004571
5657	3724	calcium ion binding	molecular_function	GO:0005509
5657	9320	membrane	cellular_component	GO:0016020
5657	2976	peroxidase activity	molecular_function	GO:0004601
5657	4283	electron transport	biological_process	GO:0006118
5657	5077	response to oxidative stress	biological_process	GO:0006979
5657	12251	heme binding	molecular_function	GO:0020037
5661	2227	structural constituent of ribosome	molecular_function	GO:0003735
5661	3827	intracellular	cellular_component	GO:0005622
5661	4025	ribosome	cellular_component	GO:0005840
5661	4556	translation	biological_process	GO:0006412
5662	4604	protein amino acid dephosphorylation	biological_process	GO:0006470
5662	5817	protein tyrosine/serine/threonine phosphatase activity	molecular_function	GO:0008138
5662	9582	dephosphorylation	biological_process	GO:0016311
5662	9988	phosphoric monoester hydrolase activity	molecular_function	GO:0016791
5662	3091	protein tyrosine phosphatase activity	molecular_function	GO:0004725
5666	3043	protein kinase activity	molecular_function	GO:0004672
5666	3736	ATP binding	molecular_function	GO:0005524
5666	4602	protein amino acid phosphorylation	biological_process	GO:0006468
5666	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
5666	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
5668	3827	intracellular	cellular_component	GO:0005622
5668	19030	sequence-specific DNA binding	molecular_function	GO:0043565
5668	2176	DNA binding	molecular_function	GO:0003677
5668	2353	DNA-directed DNA polymerase activity	molecular_function	GO:0003887
5668	16887	DNA polymerase activity	molecular_function	GO:0034061
5669	4927	transport	biological_process	GO:0006810
5669	9320	membrane	cellular_component	GO:0016020
5670	3727	protein binding	molecular_function	GO:0005515
5670	150	ubiquitin ligase complex	cellular_component	GO:0000151
5670	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
5670	9776	protein ubiquitination	biological_process	GO:0016567
5671	3727	protein binding	molecular_function	GO:0005515
5671	150	ubiquitin ligase complex	cellular_component	GO:0000151
5671	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
5671	9776	protein ubiquitination	biological_process	GO:0016567
5672	3727	protein binding	molecular_function	GO:0005515
5672	150	ubiquitin ligase complex	cellular_component	GO:0000151
5672	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
5672	9776	protein ubiquitination	biological_process	GO:0016567
5675	2175	nucleic acid binding	molecular_function	GO:0003676
5675	3838	nucleus	cellular_component	GO:0005634
5677	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
5677	3827	intracellular	cellular_component	GO:0005622
5677	4598	protein modification process	biological_process	GO:0006464
5677	4643	ubiquitin cycle	biological_process	GO:0006512
5677	6387	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity	molecular_function	GO:0008766
5677	10509	ribosomal S6-glutamic acid ligase activity	molecular_function	GO:0018169
5677	19237	coenzyme F420-0 gamma-glutamyl ligase activity	molecular_function	GO:0043773
5677	19238	coenzyme F420-2 alpha-glutamyl ligase activity	molecular_function	GO:0043774
5679	9985	hydrolase activity	molecular_function	GO:0016787
5679	2290	catalytic activity	molecular_function	GO:0003824
5679	10322	5-oxoprolinase (ATP-hydrolyzing) activity	molecular_function	GO:0017168
5680	3736	ATP binding	molecular_function	GO:0005524
5680	4927	transport	biological_process	GO:0006810
5680	8976	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	molecular_function	GO:0015662
5680	9320	membrane	cellular_component	GO:0016020
5680	3724	calcium ion binding	molecular_function	GO:0005509
5680	4929	cation transport	biological_process	GO:0006812
5680	2290	catalytic activity	molecular_function	GO:0003824
5680	5830	metabolic process	biological_process	GO:0008152
5680	10015	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	molecular_function	GO:0016820
5680	3670	calcium-transporting ATPase activity	molecular_function	GO:0005388
5681	5830	metabolic process	biological_process	GO:0008152
5681	2844	isocitrate dehydrogenase (NADP+) activity	molecular_function	GO:0004450
5681	4264	tricarboxylic acid cycle	biological_process	GO:0006099
5681	2442	aconitate hydratase activity	molecular_function	GO:0003994
5681	24786	4 iron, 4 sulfur cluster binding	molecular_function	GO:0051539
5682	2635	cysteine-type endopeptidase activity	molecular_function	GO:0004197
5682	4639	proteolysis	biological_process	GO:0006508
5682	5906	cysteine-type peptidase activity	molecular_function	GO:0008234
5683	3547	ion channel activity	molecular_function	GO:0005216
5683	4928	ion transport	biological_process	GO:0006811
5683	9320	membrane	cellular_component	GO:0016020
5683	14021	phosphopantetheine binding	molecular_function	GO:0031177
5685	2175	nucleic acid binding	molecular_function	GO:0003676
5685	5939	zinc ion binding	molecular_function	GO:0008270
5685	2216	RNA binding	molecular_function	GO:0003723
5686	12037	small conjugating protein ligase activity	molecular_function	GO:0019787
5686	19152	post-translational protein modification	biological_process	GO:0043687
5686	24495	regulation of protein metabolic process	biological_process	GO:0051246
5688	2196	transcription factor activity	molecular_function	GO:0003700
5688	3838	nucleus	cellular_component	GO:0005634
5688	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
5688	19030	sequence-specific DNA binding	molecular_function	GO:0043565
5690	2227	structural constituent of ribosome	molecular_function	GO:0003735
5690	3827	intracellular	cellular_component	GO:0005622
5690	4025	ribosome	cellular_component	GO:0005840
5690	4556	translation	biological_process	GO:0006412
5694	2635	cysteine-type endopeptidase activity	molecular_function	GO:0004197
5694	4639	proteolysis	biological_process	GO:0006508
5694	5939	zinc ion binding	molecular_function	GO:0008270
5696	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
5696	3736	ATP binding	molecular_function	GO:0005524
5696	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
5696	162	nucleotide binding	molecular_function	GO:0000166
5696	3930	cytoplasm	cellular_component	GO:0005737
5696	4556	translation	biological_process	GO:0006412
5696	3187	proline-tRNA ligase activity	molecular_function	GO:0004827
5696	4576	prolyl-tRNA aminoacylation	biological_process	GO:0006433
5698	2811	homoserine kinase activity	molecular_function	GO:0004413
5698	3736	ATP binding	molecular_function	GO:0005524
5698	4696	threonine metabolic process	biological_process	GO:0006566
5698	9573	kinase activity	molecular_function	GO:0016301
5698	9581	phosphorylation	biological_process	GO:0016310
5698	5830	metabolic process	biological_process	GO:0008152
5698	9710	oxidoreductase activity	molecular_function	GO:0016491
5699	4591	protein folding	biological_process	GO:0006457
5699	13917	heat shock protein binding	molecular_function	GO:0031072
5699	24336	unfolded protein binding	molecular_function	GO:0051082
5699	9977	nucleotidyltransferase activity	molecular_function	GO:0016779
5699	2353	DNA-directed DNA polymerase activity	molecular_function	GO:0003887
5699	16887	DNA polymerase activity	molecular_function	GO:0034061
5700	2176	DNA binding	molecular_function	GO:0003677
5700	3838	nucleus	cellular_component	GO:0005634
5701	6667	biosynthetic process	biological_process	GO:0009058
5701	3827	intracellular	cellular_component	GO:0005622
5701	5250	signal transduction	biological_process	GO:0007165
5701	6622	starch synthase activity	molecular_function	GO:0009011
5701	6854	glucan biosynthetic process	biological_process	GO:0009250
5702	9321	integral to membrane	cellular_component	GO:0016021
5702	9480	vesicle-mediated transport	biological_process	GO:0016192
5702	4927	transport	biological_process	GO:0006810
5703	5323	intracellular signaling cascade	biological_process	GO:0007242
5704	6212	protein transporter activity	molecular_function	GO:0008565
5704	8400	protein transport	biological_process	GO:0015031
5704	9321	integral to membrane	cellular_component	GO:0016021
5705	2175	nucleic acid binding	molecular_function	GO:0003676
5705	3827	intracellular	cellular_component	GO:0005622
5705	5939	zinc ion binding	molecular_function	GO:0008270
5709	5939	zinc ion binding	molecular_function	GO:0008270
5710	2176	DNA binding	molecular_function	GO:0003677
5710	3827	intracellular	cellular_component	GO:0005622
5711	2175	nucleic acid binding	molecular_function	GO:0003676
5711	2205	transcription elongation regulator activity	molecular_function	GO:0003711
5711	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
5716	2216	RNA binding	molecular_function	GO:0003723
5717	2313	1-alkyl-2-acetylglycerophosphocholine esterase activity	molecular_function	GO:0003847
5719	2233	peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0003755
5719	4591	protein folding	biological_process	GO:0006457
5719	2975	cyclophilin	molecular_function	GO:0004600
5719	12948	FK506-sensitive peptidyl-prolyl cis-trans isomerase	molecular_function	GO:0030051
5719	17567	cyclophilin-type peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0042027
5720	2176	DNA binding	molecular_function	GO:0003677
5720	13917	heat shock protein binding	molecular_function	GO:0031072
5722	21295	metal ion binding	molecular_function	GO:0046872
5725	9320	membrane	cellular_component	GO:0016020
5725	12906	metal ion transport	biological_process	GO:0030001
5725	21296	metal ion transmembrane transporter activity	molecular_function	GO:0046873
5728	5830	metabolic process	biological_process	GO:0008152
5728	9710	oxidoreductase activity	molecular_function	GO:0016491
5728	6502	glyceraldehyde-3-phosphate dehydrogenase (NADP+) activity	molecular_function	GO:0008886
5728	6557	glyceraldehyde-3-phosphate dehydrogenase activity	molecular_function	GO:0008943
