query id	subject id	% identity	alignment length	mismatches	gap opens	q. start	q. end	s. start	s. end	evalue	bit score	COG#	functional categories					COG protein description
jgi|MicpuN3v2|4816|wlab.235247.1	CDD:226731	41.538	65	37	1	146	210	19	82	8.23e-15	66.4	COG4281	I					Acyl-CoA-binding protein
jgi|MicpuN3v2|4817|wlab.23981.1	CDD:223733	39.649	285	161	6	89	368	58	336	5.16e-84	269	COG0661	R					Predicted unusual protein kinase
jgi|MicpuN3v2|481|wlab.3448.1	CDD:225779	20.152	263	180	10	214	474	81	315	3.08e-18	82.9	COG3239	I					Fatty acid desaturase
jgi|MicpuN3v2|4820|wlab.245139.1	CDD:227365	19.063	1259	775	43	3125	4346	1054	2105	1.15e-46	184	COG5032	T	D	B	L	U	Phosphatidylinositol kinase and protein kinases of the PI-3 kinase family
jgi|MicpuN3v2|4821|wlab.5403.1	CDD:223608	21.610	472	334	8	79	548	18	455	1.19e-51	180	COG0534	V					Na+-driven multidrug efflux pump
jgi|MicpuN3v2|4823|wlab.247839.1	CDD:223959	24.051	158	114	4	6	163	1	152	2.43e-10	57.1	COG1028	I	Q	R			Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)
jgi|MicpuN3v2|4826|wlab.23985.1	CDD:223698	29.870	77	53	1	259	335	1	76	5.51e-07	46.7	COG0625	O					Glutathione S-transferase
jgi|MicpuN3v2|4827|wlab.662.1	CDD:224160	37.143	315	185	1	41	342	1	315	5.54e-56	194	COG1239	H					Mg-chelatase subunit ChlI
jgi|MicpuN3v2|4830|wlab.235685.1	CDD:225201	25.402	311	192	8	62	359	66	349	6.88e-28	114	COG2319	R					FOG: WD40 repeat
jgi|MicpuN3v2|4831|wlab.5409.1	CDD:227511	23.098	368	231	12	68	398	111	463	7.44e-27	110	COG5184	D	Z				Alpha-tubulin suppressor and related RCC1 domain-containing proteins
jgi|MicpuN3v2|4835|wlab.235232.1	CDD:223725	37.059	170	86	6	96	260	5	158	1.94e-48	155	COG0652	O					Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family
jgi|MicpuN3v2|483|wlab.247107.1	CDD:227416	22.449	147	87	5	8	127	55	201	5.94e-16	71.4	COG5084	R					Cleavage and polyadenylation specificity factor (CPSF) Clipper subunit and related makorin family Zn-finger proteins
jgi|MicpuN3v2|4842|wlab.247841.1	CDD:227455	25.568	176	100	5	6	176	8	157	7.93e-08	46.5	COG5126	T	Z	D	R		Ca2+-binding protein (EF-Hand superfamily)
jgi|MicpuN3v2|4845|wlab.231303.1	CDD:227223	34.921	315	202	3	286	599	52	364	5.56e-40	148	COG4886	S					Leucine-rich repeat (LRR) protein
jgi|MicpuN3v2|4846|wlab.245138.1	CDD:224300	21.552	116	90	1	7	121	3	118	6.71e-09	47.3	COG1382	O					Prefoldin, chaperonin cofactor
jgi|MicpuN3v2|4847|wlab.235221.1	CDD:225943	35.849	53	33	1	11	62	36	88	4.80e-04	36.2	COG3409	M					Putative peptidoglycan-binding domain-containing protein
jgi|MicpuN3v2|4849|wlab.235220.1	CDD:223587	26.221	614	261	15	349	958	28	453	1.16e-77	262	COG0513	L	K	J			Superfamily II DNA and RNA helicases
jgi|MicpuN3v2|484|wlab.232277.1	CDD:223545	45.567	485	243	10	27	503	6	477	0.0	517	COG0469	G					Pyruvate kinase
jgi|MicpuN3v2|4850|wlab.235219.1	CDD:227503	36.224	196	114	6	160	346	75	268	1.85e-33	126	COG5176	A					Splicing factor (branch point binding protein)
jgi|MicpuN3v2|4851|wlab.235218.1	CDD:223459	25.170	294	194	8	96	386	11	281	2.45e-38	136	COG0382	H					4-hydroxybenzoate polyprenyltransferase and related prenyltransferases
jgi|MicpuN3v2|4853|wlab.5422.1	CDD:225129	34.831	89	51	2	366	453	236	318	1.12e-13	69.8	COG2219	L					Eukaryotic-type DNA primase, large subunit
jgi|MicpuN3v2|4858|wlab.235213.1	CDD:227698	28.966	290	155	11	274	542	61	320	6.26e-28	115	COG5411	T					Phosphatidylinositol 5-phosphate phosphatase
jgi|MicpuN3v2|4859|wlab.235212.1	CDD:227531	52.536	276	131	0	42	317	21	296	2.66e-117	345	COG5206	O					Glycosylphosphatidylinositol transamidase (GPIT), subunit GPI8
jgi|MicpuN3v2|485|wlab.232276.1	CDD:223616	42.923	869	357	10	4	866	48	783	0.0	805	COG0542	O					ATPases with chaperone activity, ATP-binding subunit
jgi|MicpuN3v2|4861|wlab.146.1	CDD:224154	25.746	536	324	17	80	602	5	479	4.34e-57	197	COG1233	Q					Phytoene dehydrogenase and related proteins
jgi|MicpuN3v2|4862|wlab.247844.1	CDD:224120	19.976	841	468	24	10	832	1	654	2.74e-59	214	COG1199	K	L				Rad3-related DNA helicases
jgi|MicpuN3v2|4863|wlab.235209.1	CDD:223959	29.075	227	135	9	87	299	3	217	3.20e-30	112	COG1028	I	Q	R			Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)
jgi|MicpuN3v2|4864|wlab.235210.1	CDD:225389	35.254	295	157	6	11	305	4	264	4.37e-64	200	COG2833	S					Uncharacterized protein conserved in bacteria
jgi|MicpuN3v2|4866|wlab.5431.1	CDD:223494	29.566	761	404	23	635	1369	121	775	1.88e-106	356	COG0417	L					DNA polymerase elongation subunit (family B)
jgi|MicpuN3v2|4867|wlab.247845.1	CDD:223669	19.355	310	188	11	23	309	11	281	1.64e-06	45.8	COG0596	R					Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)
jgi|MicpuN3v2|4868|wlab.235207.1	CDD:225316	40.758	211	105	5	92	300	14	206	1.74e-62	194	COG2518	O					Protein-L-isoaspartate carboxylmethyltransferase
jgi|MicpuN3v2|4871|wlab.235205.1	CDD:224152	23.926	489	222	19	8	393	9	450	8.22e-20	87.9	COG1231	E					Monoamine oxidase
jgi|MicpuN3v2|4873|wlab.235203.1	CDD:223587	41.927	384	198	9	306	687	35	395	8.05e-112	352	COG0513	L	K	J			Superfamily II DNA and RNA helicases
jgi|MicpuN3v2|4874|wlab.245134.1	CDD:227285	25.681	257	147	5	545	780	156	389	6.52e-15	74.9	COG4949	S					Uncharacterized membrane-anchored protein conserved in bacteria
jgi|MicpuN3v2|4877|wlab.2800.1	CDD:223286	30.814	344	219	6	4	329	6	348	3.57e-99	293	COG0208	F					Ribonucleotide reductase, beta subunit
jgi|MicpuN3v2|4878|wlab.245130.1	CDD:223262	40.000	80	48	0	113	192	10	89	2.25e-24	89.2	COG0184	J					Ribosomal protein S15P/S13E
jgi|MicpuN3v2|4882|wlab.235195.1	CDD:223532	29.730	74	51	1	231	303	79	152	1.02e-10	56.9	COG0456	R					Acetyltransferases
jgi|MicpuN3v2|4884|wlab.235196.1	CDD:225201	18.767	373	198	12	280	623	60	356	2.44e-07	51.2	COG2319	R					FOG: WD40 repeat
jgi|MicpuN3v2|4885|wlab.1599.1	CDD:223600	30.435	115	77	2	14	126	11	124	2.47e-12	58.8	COG0526	O	C				Thiol-disulfide isomerase and thioredoxins
jgi|MicpuN3v2|4887|wlab.235192.1	CDD:223738	34.161	161	80	4	200	334	75	235	3.66e-18	81.8	COG0666	R					FOG: Ankyrin repeat
jgi|MicpuN3v2|4888|wlab.235191.1	CDD:223796	28.571	84	60	0	80	163	113	196	1.91e-09	56.5	COG0724	R					RNA-binding proteins (RRM domain)
jgi|MicpuN3v2|4889|wlab.235190.1	CDD:224806	58.156	423	172	5	40	460	2	421	0.0	696	COG1894	C					NADH:ubiquinone oxidoreductase, NADH-binding (51 kD) subunit
jgi|MicpuN3v2|488|wlab.247109.1	CDD:223133	74.153	472	109	4	67	533	4	467	0.0	897	COG0055	C					F0F1-type ATP synthase, beta subunit
jgi|MicpuN3v2|4890|wlab.247847.1	CDD:223528	25.974	154	89	5	16	167	4	134	2.07e-08	53.0	COG0451	M	G				Nucleoside-diphosphate-sugar epimerases
jgi|MicpuN3v2|4891|wlab.235188.1	CDD:225201	21.053	209	138	6	186	386	255	444	7.05e-10	57.8	COG2319	R					FOG: WD40 repeat
jgi|MicpuN3v2|4894|wlab.247848.1	CDD:224117	23.151	311	227	5	95	400	201	504	1.39e-06	48.2	COG1196	D					Chromosome segregation ATPases
jgi|MicpuN3v2|4895|wlab.235185.1	CDD:225297	35.000	60	36	2	129	187	105	162	5.61e-08	49.8	COG2453	T					Predicted protein-tyrosine phosphatase
jgi|MicpuN3v2|4897|wlab.235184.1	CDD:227377	21.866	343	174	6	14	356	4	252	6.60e-27	111	COG5044	O					RAB proteins geranylgeranyltransferase component A (RAB escort protein)
jgi|MicpuN3v2|4898|wlab.235183.1	CDD:224138	55.629	604	261	4	52	650	2	603	0.0	871	COG1217	T					Predicted membrane GTPase involved in stress response
jgi|MicpuN3v2|4899|wlab.27968.1	CDD:225090	33.824	136	78	6	107	241	15	139	7.94e-15	68.5	COG2179	R					Predicted hydrolase of the HAD superfamily
jgi|MicpuN3v2|48|wlab.232500.1	CDD:224117	18.596	769	581	17	108	853	247	993	1.34e-10	62.8	COG1196	D					Chromosome segregation ATPases
jgi|MicpuN3v2|4900|wlab.235182.1	CDD:227928	40.385	52	25	2	182	229	152	201	1.10e-04	42.2	COG5641	K					GATA Zn-finger-containing transcription factor
jgi|MicpuN3v2|4902|wlab.235181.1	CDD:223712	37.013	154	87	6	129	273	3	155	6.79e-30	108	COG0639	T					Diadenosine tetraphosphatase and related serine/threonine protein phosphatases
jgi|MicpuN3v2|4905|wlab.12239.1	CDD:226985	26.638	229	137	10	93	310	1	209	7.31e-36	135	COG4638	P	R				Phenylpropionate dioxygenase and related ring-hydroxylating dioxygenases, large terminal subunit
jgi|MicpuN3v2|4907|wlab.247851.1	CDD:223461	27.792	403	171	13	5	402	2	289	1.45e-50	169	COG0384	R					Predicted epimerase, PhzC/PhzF homolog
jgi|MicpuN3v2|4908|wlab.5453.1	CDD:227223	35.211	142	91	1	187	328	156	296	1.62e-27	108	COG4886	S					Leucine-rich repeat (LRR) protein
jgi|MicpuN3v2|4909|wlab.235177.1	CDD:225371	27.941	136	96	1	59	194	39	172	2.94e-08	52.6	COG2814	G					Arabinose efflux permease
jgi|MicpuN3v2|490|wlab.247110.1	CDD:224556	46.154	143	76	1	64	206	240	381	4.98e-48	159	COG1641	S					Uncharacterized conserved protein
jgi|MicpuN3v2|4915|wlab.235174.1	CDD:223739	26.970	330	171	14	56	360	10	294	1.18e-33	125	COG0667	C					Predicted oxidoreductases (related to aryl-alcohol dehydrogenases)
jgi|MicpuN3v2|4916|wlab.235173.1	CDD:225847	35.266	207	103	4	81	284	2	180	8.20e-41	143	COG3310	S					Uncharacterized protein conserved in bacteria
jgi|MicpuN3v2|4917|wlab.231286.1	CDD:223856	26.250	240	146	5	97	334	8	218	1.13e-19	83.5	COG0785	O					Cytochrome c biogenesis protein
jgi|MicpuN3v2|4919|wlab.231289.1	CDD:225035	27.604	384	221	11	105	482	51	383	7.51e-56	189	COG2124	Q					Cytochrome P450
jgi|MicpuN3v2|4922|wlab.235169.1	CDD:224012	46.334	341	168	6	8	346	2	329	0.0	509	COG1087	M					UDP-glucose 4-epimerase
jgi|MicpuN3v2|4923|wlab.235168.1	CDD:225136	29.592	98	62	3	618	713	64	156	3.90e-04	39.9	COG2226	H					Methylase involved in ubiquinone/menaquinone biosynthesis
jgi|MicpuN3v2|4926|wlab.235162.1	CDD:224117	20.308	325	246	7	24	347	658	970	4.43e-14	72.8	COG1196	D					Chromosome segregation ATPases
jgi|MicpuN3v2|4927|wlab.245127.1	CDD:223878	60.406	197	73	2	292	488	2	193	4.06e-103	305	COG0807	H					GTP cyclohydrolase II
jgi|MicpuN3v2|4928|wlab.24020.1	CDD:225389	39.098	266	144	3	154	418	13	261	2.59e-61	198	COG2833	S					Uncharacterized protein conserved in bacteria
jgi|MicpuN3v2|4929|wlab.235165.1	CDD:225201	22.312	372	241	12	192	547	53	392	3.97e-26	109	COG2319	R					FOG: WD40 repeat
jgi|MicpuN3v2|4932|wlab.235160.1	CDD:223199	23.264	288	165	13	1	270	1	250	1.12e-29	114	COG0121	R					Predicted glutamine amidotransferase
jgi|MicpuN3v2|4934|wlab.235158.1	CDD:223589	26.778	239	138	7	997	1232	8	212	5.50e-25	105	COG0515	R	T	K	L		Serine/threonine protein kinase
jgi|MicpuN3v2|4935|wlab.235156.1	CDD:227548	36.800	125	78	1	2	126	3	126	1.60e-21	88.9	COG5223	S					Uncharacterized conserved protein
jgi|MicpuN3v2|4936|wlab.235157.1	CDD:223624	42.155	631	277	17	135	754	2	555	0.0	613	COG0550	L					Topoisomerase IA
jgi|MicpuN3v2|4939|wlab.24027.1	CDD:226444	18.431	255	160	9	185	437	90	298	7.79e-15	74.5	COG3934	G					Endo-beta-mannanase
jgi|MicpuN3v2|4940|wlab.235155.1	CDD:225201	27.198	364	223	11	395	745	106	440	3.40e-30	122	COG2319	R					FOG: WD40 repeat
jgi|MicpuN3v2|4941|wlab.235154.1	CDD:224117	21.028	214	161	3	266	476	742	950	8.59e-06	45.9	COG1196	D					Chromosome segregation ATPases
jgi|MicpuN3v2|4942|wlab.235153.1	CDD:223097	25.035	711	385	25	16	714	3	577	1.23e-89	289	COG0018	J					Arginyl-tRNA synthetase
jgi|MicpuN3v2|4943|wlab.235152.1	CDD:227891	25.526	380	240	6	335	713	183	520	1.99e-44	165	COG5604	S					Uncharacterized conserved protein
jgi|MicpuN3v2|4944|wlab.235151.1	CDD:319244	70.270	74	21	1	2	74	1	74	5.71e-25	87.5	COG5272	O					Ubiquitin
jgi|MicpuN3v2|4945|wlab.235150.1	CDD:223627	21.677	775	326	16	1004	1756	350	865	4.77e-38	152	COG0553	K	L				Superfamily II DNA/RNA helicases, SNF2 family
jgi|MicpuN3v2|4946|wlab.235147.1	CDD:223222	30.592	304	126	7	178	481	136	354	1.36e-54	188	COG0144	J					tRNA and rRNA cytosine-C5-methylases
jgi|MicpuN3v2|4947|wlab.235148.1	CDD:223308	65.909	44	15	0	206	249	1	44	1.44e-19	76.6	COG0230	J					Ribosomal protein L34
jgi|MicpuN3v2|4950|wlab.235144.1	CDD:226101	24.645	211	126	4	39	236	17	207	3.28e-16	72.6	COG3571	R					Predicted hydrolase of the alpha/beta-hydrolase fold
jgi|MicpuN3v2|4951|wlab.235143.1	CDD:227444	33.333	66	43	1	43	108	847	911	5.52e-07	45.4	COG5113	O					Ubiquitin fusion degradation protein 2
jgi|MicpuN3v2|4952|wlab.24034.1	CDD:227223	37.681	69	43	0	43	111	142	210	5.21e-12	58.4	COG4886	S					Leucine-rich repeat (LRR) protein
jgi|MicpuN3v2|4953|wlab.236231.1	CDD:227223	36.000	225	141	3	411	634	101	323	1.01e-36	138	COG4886	S					Leucine-rich repeat (LRR) protein
jgi|MicpuN3v2|4954|wlab.236230.1	CDD:223730	25.658	304	193	9	161	460	33	307	8.48e-39	140	COG0657	I					Esterase/lipase
jgi|MicpuN3v2|4955|wlab.247869.1	CDD:223516	36.200	500	263	10	21	516	2	449	5.76e-124	396	COG0439	I					Biotin carboxylase
jgi|MicpuN3v2|4956|wlab.236229.1	CDD:223698	20.192	208	150	5	41	242	3	200	1.83e-13	64.4	COG0625	O					Glutathione S-transferase
jgi|MicpuN3v2|4957|wlab.236228.1	CDD:224823	27.500	80	49	2	782	860	21	92	1.61e-04	38.9	COG1911	J					Ribosomal protein L30E
jgi|MicpuN3v2|4959|wlab.236227.1	CDD:224557	27.158	869	399	21	234	1089	44	691	1.75e-130	420	COG1643	L					HrpA-like helicases
jgi|MicpuN3v2|4961|wlab.5475.1	CDD:223462	19.753	324	230	9	33	356	17	310	4.57e-22	93.1	COG0385	R					Predicted Na+-dependent transporter
jgi|MicpuN3v2|4963|wlab.231519.1	CDD:224630	40.299	67	36	3	324	390	94	156	1.17e-07	49.6	COG1716	T					FOG: FHA domain
jgi|MicpuN3v2|4968|wlab.247870.1	CDD:223589	24.457	368	183	9	112	461	1	291	6.28e-38	143	COG0515	R	T	K	L		Serine/threonine protein kinase
jgi|MicpuN3v2|4969|wlab.236218.1	CDD:223769	18.129	342	218	7	110	451	11	290	1.39e-11	62.2	COG0697	G	E	R			Permeases of the drug/metabolite transporter (DMT) superfamily
jgi|MicpuN3v2|4975|wlab.231510.1	CDD:225127	37.037	756	413	17	277	1016	4	712	0.0	588	COG2217	P					Cation transport ATPase
jgi|MicpuN3v2|4978|wlab.5488.1	CDD:227455	31.707	82	39	4	27	103	47	116	7.11e-05	41.5	COG5126	T	Z	D	R		Ca2+-binding protein (EF-Hand superfamily)
jgi|MicpuN3v2|4979|wlab.236211.1	CDD:224114	30.205	682	356	20	87	758	7	578	3.52e-68	238	COG1193	L					Mismatch repair ATPase (MutS family)
jgi|MicpuN3v2|497|wlab.247114.1	CDD:227477	37.546	269	134	5	1	261	1	243	4.06e-64	202	COG5148	O					26S proteasome regulatory complex, subunit RPN10/PSMD4
jgi|MicpuN3v2|4980|wlab.247871.1	CDD:223810	22.000	150	66	4	191	330	138	246	5.32e-07	47.5	COG0739	M					Membrane proteins related to metalloendopeptidases
jgi|MicpuN3v2|4982|wlab.247872.1	CDD:223796	25.581	129	88	2	576	701	106	229	2.21e-10	60.0	COG0724	R					RNA-binding proteins (RRM domain)
jgi|MicpuN3v2|4984|wlab.236207.1	CDD:227363	41.985	131	76	0	3	133	2	132	1.10e-46	146	COG5030	U					Clathrin adaptor complex, small subunit
jgi|MicpuN3v2|4985|wlab.236206.1	CDD:227387	25.882	85	49	5	315	395	87	161	3.89e-05	41.4	COG5054	O					Mitochondrial sulfhydryl oxidase involved in the biogenesis of cytosolic Fe/S proteins
jgi|MicpuN3v2|4986|wlab.236205.1	CDD:223562	37.893	541	313	10	110	640	1	528	1.04e-177	512	COG0488	R					ATPase components of ABC transporters with duplicated ATPase domains
jgi|MicpuN3v2|4988|wlab.236203.1	CDD:227861	34.884	43	25	3	223	262	218	260	2.44e-06	45.3	COG5574	O					RING-finger-containing E3 ubiquitin ligase
jgi|MicpuN3v2|4990|wlab.247873.1	CDD:227371	26.421	299	170	11	95	361	219	499	1.53e-25	110	COG5038	R					Ca2+-dependent lipid-binding protein, contains C2 domain
jgi|MicpuN3v2|4991|wlab.236201.1	CDD:225486	27.273	220	87	6	306	520	83	234	4.11e-32	122	COG2935	O					Putative arginyl-tRNA:protein arginylyltransferase
jgi|MicpuN3v2|4992|wlab.247874.1	CDD:223736	36.538	52	33	0	402	453	1	52	3.88e-05	43.3	COG0664	T					cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases
jgi|MicpuN3v2|4993|wlab.236200.1	CDD:224167	23.563	174	76	10	44	201	2	134	5.30e-10	53.5	COG1246	E					N-acetylglutamate synthase and related acetyltransferases
jgi|MicpuN3v2|4996|wlab.231509.1	CDD:223966	30.333	300	181	10	58	349	4	283	1.97e-63	207	COG1035	C					Coenzyme F420-reducing hydrogenase, beta subunit
jgi|MicpuN3v2|4997|wlab.236197.1	CDD:227365	24.132	605	327	21	2267	2849	1545	2039	1.96e-45	179	COG5032	T	D	B	L	U	Phosphatidylinositol kinase and protein kinases of the PI-3 kinase family
jgi|MicpuN3v2|4999|wlab.236195.1	CDD:223587	31.235	413	241	14	420	829	31	403	2.22e-68	232	COG0513	L	K	J			Superfamily II DNA and RNA helicases
jgi|MicpuN3v2|5001|wlab.245399.1	CDD:223589	27.805	205	120	6	765	951	74	268	4.36e-22	96.7	COG0515	R	T	K	L		Serine/threonine protein kinase
jgi|MicpuN3v2|5004|wlab.231508.1	CDD:225195	56.478	301	129	2	50	349	11	310	5.02e-139	394	COG2313	Q					Uncharacterized enzyme involved in pigment biosynthesis
jgi|MicpuN3v2|5005|wlab.5506.1	CDD:223541	52.061	461	205	5	429	875	131	589	0.0	563	COG0465	O					ATP-dependent Zn proteases
jgi|MicpuN3v2|5007|wlab.236190.1	CDD:225885	34.568	486	283	10	80	548	1	468	1.63e-130	389	COG3349	S					Uncharacterized conserved protein
jgi|MicpuN3v2|500|wlab.248906.1	CDD:223088	31.285	179	116	4	18	193	16	190	4.24e-38	128	COG0009	J					Putative translation factor (SUA5)
jgi|MicpuN3v2|5010|wlab.1645.1	CDD:223948	21.233	146	98	6	24	169	3	131	1.91e-05	40.4	COG1017	C					Hemoglobin-like flavoprotein
jgi|MicpuN3v2|5011|wlab.247875.1	CDD:227426	37.531	405	233	8	24	424	10	398	6.61e-111	337	COG5095	K					Transcription initiation factor TFIID, subunit TAF6 (also component of histone acetyltransferase SAGA)
jgi|MicpuN3v2|5012|wlab.247876.1	CDD:224025	32.576	132	84	2	12	138	1	132	6.95e-28	101	COG1100	R					GTPase SAR1 and related small G proteins
jgi|MicpuN3v2|5016|wlab.236184.1	CDD:223738	33.333	75	47	1	1011	1085	139	210	7.88e-09	55.2	COG0666	R					FOG: Ankyrin repeat
jgi|MicpuN3v2|5018|wlab.247877.1	CDD:227485	34.483	174	105	1	25	198	25	189	2.19e-50	158	COG5156	D	O				Anaphase-promoting complex (APC), subunit 10
jgi|MicpuN3v2|501|wlab.247117.1	CDD:223539	24.658	146	81	3	549	694	3	119	5.91e-13	67.8	COG0463	M					Glycosyltransferases involved in cell wall biogenesis
jgi|MicpuN3v2|5025|wlab.236177.1	CDD:223426	20.851	235	114	9	237	468	6	171	4.29e-13	67.7	COG0349	J					Ribonuclease D
jgi|MicpuN3v2|5026|wlab.236179.1	CDD:223796	27.059	85	61	1	35	119	112	195	5.49e-14	68.0	COG0724	R					RNA-binding proteins (RRM domain)
jgi|MicpuN3v2|5029|wlab.247880.1	CDD:223589	23.810	210	117	8	268	474	13	182	4.34e-08	52.8	COG0515	R	T	K	L		Serine/threonine protein kinase
jgi|MicpuN3v2|5030|wlab.236175.1	CDD:226978	45.169	797	389	12	577	1353	3	771	0.0	824	COG4631	F					Xanthine dehydrogenase, molybdopterin-binding subunit B
jgi|MicpuN3v2|5036|wlab.236169.1	CDD:227497	42.000	100	48	1	14	103	10	109	2.35e-25	101	COG5169	K					Heat shock transcription factor
jgi|MicpuN3v2|5037|wlab.245397.1	CDD:224117	20.574	209	131	3	554	756	243	422	4.29e-04	41.6	COG1196	D					Chromosome segregation ATPases
jgi|MicpuN3v2|5038|wlab.236167.1	CDD:223544	52.482	282	121	5	143	420	7	279	2.41e-96	291	COG0468	L					RecA/RadA recombinase
jgi|MicpuN3v2|503|wlab.17162.1	CDD:224527	38.503	187	110	4	5	187	16	201	1.44e-48	154	COG1611	R					Predicted Rossmann fold nucleotide-binding protein
jgi|MicpuN3v2|5040|wlab.236165.1	CDD:223481	41.253	383	209	9	37	411	3	377	5.48e-126	366	COG0404	E					Glycine cleavage system T protein (aminomethyltransferase)
jgi|MicpuN3v2|5041|wlab.236164.1	CDD:226743	34.973	183	105	4	77	257	4	174	2.18e-24	94.2	COG4293	S					Uncharacterized protein conserved in bacteria
jgi|MicpuN3v2|5042|wlab.5530.1	CDD:224077	51.159	604	275	7	12	614	2	586	0.0	909	COG1155	C					Archaeal/vacuolar-type H+-ATPase subunit A
jgi|MicpuN3v2|5043|wlab.5531.1	CDD:227455	25.735	136	93	2	808	943	27	154	2.52e-10	57.3	COG5126	T	Z	D	R		Ca2+-binding protein (EF-Hand superfamily)
jgi|MicpuN3v2|5044|wlab.236162.1	CDD:223627	22.642	583	312	24	262	793	331	825	1.21e-28	121	COG0553	K	L				Superfamily II DNA/RNA helicases, SNF2 family
jgi|MicpuN3v2|5046|wlab.247882.1	CDD:225214	27.329	161	88	7	443	602	49	181	1.15e-15	72.8	COG2335	M					Secreted and surface protein containing fasciclin-like repeats
jgi|MicpuN3v2|5048|wlab.236158.1	CDD:223996	24.411	467	298	21	100	533	5	449	1.62e-44	161	COG1070	G					Sugar (pentulose and hexulose) kinases
jgi|MicpuN3v2|504|wlab.17163.1	CDD:223811	40.437	183	101	1	60	242	17	191	6.46e-61	187	COG0740	O	U				Protease subunit of ATP-dependent Clp proteases
jgi|MicpuN3v2|5051|wlab.236157.1	CDD:227490	16.630	451	295	14	762	1165	879	1295	2.25e-05	45.7	COG5161	A					Pre-mRNA cleavage and polyadenylation specificity factor
jgi|MicpuN3v2|5052|wlab.236156.1	CDD:225201	18.889	360	243	9	334	665	109	447	1.14e-22	98.6	COG2319	R					FOG: WD40 repeat
jgi|MicpuN3v2|5053|wlab.245396.1	CDD:223600	28.319	113	78	2	106	215	14	126	7.30e-14	63.8	COG0526	O	C				Thiol-disulfide isomerase and thioredoxins
jgi|MicpuN3v2|5054|wlab.236155.1	CDD:223120	33.453	278	159	6	25	301	5	257	3.88e-68	218	COG0042	J					tRNA-dihydrouridine synthase
jgi|MicpuN3v2|5055|wlab.5540.1	CDD:225201	25.940	266	176	8	62	325	156	402	4.72e-35	130	COG2319	R					FOG: WD40 repeat
jgi|MicpuN3v2|5056|wlab.236153.1	CDD:223598	25.497	302	202	8	34	333	13	293	9.40e-43	147	COG0524	G					Sugar kinases, ribokinase family
jgi|MicpuN3v2|5057|wlab.236152.1	CDD:223796	32.530	83	56	0	1	83	113	195	9.46e-17	77.7	COG0724	R					RNA-binding proteins (RRM domain)
jgi|MicpuN3v2|5058|wlab.236151.1	CDD:225201	21.130	407	293	8	1029	1410	38	441	7.17e-27	113	COG2319	R					FOG: WD40 repeat
jgi|MicpuN3v2|5059|wlab.2225.1	CDD:223135	57.567	337	139	4	40	375	1	334	6.02e-162	454	COG0057	G					Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase
jgi|MicpuN3v2|505|wlab.232268.1	CDD:223540	40.194	515	274	9	253	765	3	485	1.80e-114	352	COG0464	O					ATPases of the AAA+ class
jgi|MicpuN3v2|5060|wlab.236150.1	CDD:223528	19.774	354	215	14	86	432	2	293	1.43e-28	112	COG0451	M	G				Nucleoside-diphosphate-sugar epimerases
jgi|MicpuN3v2|5061|wlab.236149.1	CDD:223560	27.941	68	36	4	227	287	145	206	1.04e-04	40.3	COG0484	O					DnaJ-class molecular chaperone with C-terminal Zn finger domain
jgi|MicpuN3v2|5062|wlab.236148.1	CDD:223568	29.487	156	94	5	65	217	9	151	1.44e-11	57.9	COG0494	L	R				NTP pyrophosphohydrolases including oxidative damage repair enzymes
jgi|MicpuN3v2|5063|wlab.236147.1	CDD:223979	31.092	119	65	2	93	205	21	128	6.78e-19	77.8	COG1051	F					ADP-ribose pyrophosphatase
jgi|MicpuN3v2|5065|wlab.5546.1	CDD:224869	19.298	57	43	2	42	97	15	69	1.79e-06	40.7	COG1958	K					Small nuclear ribonucleoprotein (snRNP) homolog
